price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus,mainroad_yes,mainroad_no,guestroom_yes,guestroom_no,basement_yes,basement_no,hotwaterheating_yes,hotwaterheating_no,airconditioning_yes,airconditioning_no,prefarea_yes,prefarea_no,furnished,semi-furnished,unfurnished
6195000,0.1611783558,0.4000000000,0.3333333333,1.0000000000,1,1,0,0,1,0.3333333333,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0
5950000,0.5855034067,0.4000000000,0.0000000000,0.0000000000,1,0,1,0,1,0.0000000000,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0
4270000,0.5578300339,0.2000000000,0.0000000000,0.0000000000,1,0,0,0,0,0.0000000000,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0
3010000,-0.6459616868,0.4000000000,0.0000000000,0.3333333333,1,0,0,0,0,0.0000000000,0,-1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1
2450000,-0.8811853564,0.2000000000,0.0000000000,0.0000000000,0,1,0,0,0,0.3333333333,0,-1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1
4620000,0.2441984744,0.4000000000,0.0000000000,0.3333333333,1,1,0,0,1,0.3333333333,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0
4900000,-0.4868397927,0.4000000000,0.0000000000,0.3333333333,0,1,1,0,1,0.0000000000,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0
3605000,-0.5306559665,0.2000000000,0.0000000000,0.0000000000,1,0,0,0,0,0.0000000000,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0
3255000,-0.3000445257,0.2000000000,0.0000000000,0.0000000000,0,0,0,0,0,0.0000000000,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3150000,-0.7843285513,0.4000000000,0.0000000000,0.3333333333,1,0,1,0,0,0.0000000000,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0
3150000,-0.7843285513,0.0000000000,0.0000000000,0.0000000000,1,0,0,0,0,0.0000000000,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0
3920000,-0.8581242123,0.2000000000,0.0000000000,0.0000000000,1,0,0,1,0,0.3333333333,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0
8400000,0.1611783558,0.6000000000,0.3333333333,0.3333333333,1,0,1,0,1,0.3333333333,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0
3430000,-0.5306559665,0.2000000000,0.0000000000,0.0000000000,1,0,0,0,0,0.0000000000,0,-1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1
5810000,0.3124594609,0.6000000000,0.0000000000,1.0000000000,1,1,0,0,0,0.0000000000,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0
8080940,0.8530126780,0.4000000000,0.3333333333,1.0000000000,1,0,0,0,1,0.6666666667,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0
9100000,0.6685235254,0.6000000000,0.3333333333,0.3333333333,1,1,1,0,1,0.3333333333,1,-1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1
2940000,-0.6874717462,0.6000000000,0.0000000000,0.3333333333,0,0,0,0,0,0.0000000000,0,-1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
8400000,1.7178055808,0.4000000000,0.0000000000,0.0000000000,1,0,0,0,0,0.3333333333,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
2961000,-0.9918788480,0.2000000000,0.0000000000,0.3333333333,1,0,0,0,0,0.0000000000,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
7962500,0.3917897965,0.4000000000,0.0000000000,1.0000000000,1,1,0,0,1,0.6666666667,0,-1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1
5320000,1.2219909832,0.4000000000,0.0000000000,0.0000000000,1,0,1,0,1,0.6666666667,1,-1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1
3118850,-1.2695350226,0.4000000000,0.0000000000,0.0000000000,1,0,0,0,0,0.0000000000,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0
5600000,-0.1616776613,0.8000000000,0.3333333333,0.6666666667,0,0,1,1,0,0.0000000000,0,-1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1
3010000,-1.0679806234,0.2000000000,0.0000000000,0.0000000000,1,0,0,0,0,0.0000000000,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
7525000,0.3917897965,0.4000000000,0.3333333333,1.0000000000,1,0,0,0,1,0.3333333333,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0
3360000,-0.0878820002,0.6000000000,0.0000000000,0.6666666667,0,0,0,0,0,0.0000000000,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2100000,-1.2686125769,0.4000000000,0.0000000000,0.3333333333,1,0,0,0,0,0.0000000000,0,-1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1
4690000,2.0830941029,0.6000000000,0.3333333333,0.3333333333,1,1,1,0,0,0.3333333333,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0
2604000,-1.0333889073,0.2000000000,0.0000000000,0.0000000000,0,0,0,0,0,0.0000000000,0,-1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
2835000,-0.8535119835,0.4000000000,0.0000000000,0.3333333333,0,0,0,0,0,0.3333333333,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
12250000,2.2182324072,0.4000000000,0.3333333333,0.3333333333,1,0,1,0,0,0.6666666667,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0
3780000,-0.1524532036,0.4000000000,0.0000000000,0.3333333333,1,0,0,0,0,0.0000000000,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
4760000,2.3473748140,0.2000000000,0.0000000000,0.0000000000,1,0,0,0,1,0.6666666667,1,-1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1
5460000,0.6685235254,0.6000000000,0.3333333333,0.3333333333,1,1,1,0,0,0.0000000000,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0
4200000,0.2995452202,0.4000000000,0.0000000000,0.0000000000,1,0,0,1,0,0.6666666667,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0
2835000,-0.3692279579,0.4000000000,0.0000000000,0.3333333333,0,0,0,1,0,0.3333333333,0,-1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1
2345000,-0.6966962038,0.2000000000,0.0000000000,0.0000000000,1,0,0,0,0,0.0000000000,0,-1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1
3850000,-0.4937581359,0.2000000000,0.0000000000,0.0000000000,1,0,0,0,0,0.0000000000,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
3920000,1.3511333900,0.4000000000,0.0000000000,0.0000000000,1,0,0,0,1,0.6666666667,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0
3493000,-0.1155553731,0.4000000000,0.0000000000,0.3333333333,0,0,0,0,0,0.0000000000,0,-1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
4480000,-0.5122070512,0.4000000000,0.0000000000,0.3333333333,1,0,0,0,0,0.3333333333,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
7840000,0.5578300339,0.4000000000,0.3333333333,1.0000000000,1,0,0,0,1,0.0000000000,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0
4165000,-0.5094397139,0.4000000000,0.0000000000,0.3333333333,1,0,1,0,0,0.3333333333,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0
2450000,-0.1432287460,0.2000000000,0.0000000000,0.3333333333,1,0,0,0,0,0.0000000000,0,-1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1
4095000,-0.5122070512,0.2000000000,0.0000000000,0.3333333333,1,0,0,0,0,0.3333333333,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
5866000,-0.1616776613,0.4000000000,0.0000000000,0.0000000000,1,1,1,0,0,0.0000000000,0,-1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1
4900000,-0.2327059850,0.4000000000,0.0000000000,0.3333333333,1,1,1,0,0,0.6666666667,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0
3430000,-0.9065526149,0.2000000000,0.0000000000,0.0000000000,1,0,0,0,0,0.6666666667,0,-1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1
4445000,-0.6459616868,0.2000000000,0.0000000000,0.0000000000,1,1,1,0,0,0.0000000000,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0
5950000,0.6408501525,0.4000000000,0.0000000000,0.0000000000,1,1,1,0,0,0.6666666667,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0
3500000,-0.4199624749,0.4000000000,0.0000000000,0.3333333333,1,0,0,0,1,0.0000000000,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0
3675000,-0.7013084326,0.2000000000,0.0000000000,0.0000000000,1,0,0,0,1,0.0000000000,0,-1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1
5145000,1.3050111019,0.4000000000,0.0000000000,0.0000000000,1,0,0,0,0,0.3333333333,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0
